"Plot Title: 22310149"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22310149, SEN S/N: 22310149)","Temp, °C (LGR S/N: 22310149, SEN S/N: 22310149)","Coupler Detached (LGR S/N: 22310149)","Coupler Attached (LGR S/N: 22310149)","Host Connected (LGR S/N: 22310149)","End Of File (LGR S/N: 22310149)"
471,11/14/25 09:00:00 AM,288.1,14.60,,,,
472,11/14/25 09:30:00 AM,295.2,14.99,,,,
473,11/14/25 10:00:00 AM,290.7,15.03,,,,
474,11/14/25 10:30:00 AM,289.6,15.07,,,,
475,11/14/25 11:00:00 AM,287.8,15.34,,,,
476,11/14/25 11:30:00 AM,288.7,15.63,,,,
477,11/14/25 12:00:00 PM,289.7,15.89,,,,
478,11/14/25 12:30:00 PM,291.5,16.25,,,,
479,11/14/25 01:00:00 PM,292.8,16.33,,,,
480,11/14/25 01:30:00 PM,295.2,16.66,,,,
481,11/14/25 02:00:00 PM,295.3,16.66,,,,
482,11/14/25 02:30:00 PM,298.1,16.85,,,,
483,11/14/25 03:00:00 PM,298.2,16.76,,,,
484,11/14/25 03:30:00 PM,300.3,17.07,,,,
485,11/14/25 04:00:00 PM,298.7,16.68,,,,
486,11/14/25 04:30:00 PM,304.8,16.69,,,,
487,11/14/25 05:00:00 PM,302.4,16.65,,,,
488,11/14/25 05:30:00 PM,299.8,16.54,,,,
489,11/14/25 06:00:00 PM,307.0,16.45,,,,
490,11/14/25 06:30:00 PM,314.6,16.49,,,,
491,11/14/25 07:00:00 PM,315.0,16.36,,,,
492,11/14/25 07:30:00 PM,312.3,16.32,,,,
493,11/14/25 08:00:00 PM,298.1,16.06,,,,
494,11/14/25 08:30:00 PM,294.8,15.86,,,,
495,11/14/25 09:00:00 PM,294.5,15.73,,,,
496,11/14/25 09:30:00 PM,294.7,15.65,,,,
497,11/14/25 10:00:00 PM,293.1,15.37,,,,
498,11/14/25 10:30:00 PM,291.6,15.23,,,,
499,11/14/25 11:00:00 PM,290.1,15.08,,,,
500,11/14/25 11:30:00 PM,288.9,14.94,,,,
501,11/15/25 12:00:00 AM,290.3,14.90,,,,
502,11/15/25 12:30:00 AM,286.6,14.72,,,,
503,11/15/25 01:00:00 AM,286.5,14.67,,,,
504,11/15/25 01:30:00 AM,286.1,14.59,,,,
505,11/15/25 02:00:00 AM,285.5,14.48,,,,
506,11/15/25 02:30:00 AM,285.1,14.40,,,,
507,11/15/25 03:00:00 AM,284.4,14.32,,,,
508,11/15/25 03:30:00 AM,283.6,14.21,,,,
509,11/15/25 04:00:00 AM,283.3,14.16,,,,
510,11/15/25 04:30:00 AM,281.8,14.00,,,,
511,11/15/25 05:00:00 AM,280.9,13.91,,,,
512,11/15/25 05:30:00 AM,278.8,13.75,,,,
513,11/15/25 06:00:00 AM,279.6,13.75,,,,
514,11/15/25 06:30:00 AM,279.9,13.64,,,,
515,11/15/25 07:00:00 AM,280.6,13.57,,,,
516,11/15/25 07:30:00 AM,280.9,13.49,,,,
517,11/15/25 08:00:00 AM,279.8,13.44,,,,
518,11/15/25 08:30:00 AM,278.7,13.58,,,,
519,11/15/25 09:00:00 AM,279.3,13.87,,,,
520,11/15/25 09:30:00 AM,280.3,14.00,,,,
521,11/15/25 10:00:00 AM,281.2,14.23,,,,
522,11/15/25 10:30:00 AM,282.1,14.32,,,,
523,11/15/25 11:00:00 AM,283.6,14.47,,,,
524,11/15/25 11:30:00 AM,285.5,14.78,,,,
525,11/15/25 12:00:00 PM,287.7,15.12,,,,
526,11/15/25 12:30:00 PM,288.8,15.11,,,,
527,11/15/25 01:00:00 PM,293.8,15.07,,,,
528,11/15/25 01:30:00 PM,296.9,15.57,,,,
529,11/15/25 02:00:00 PM,296.6,15.41,,,,
530,11/15/25 02:30:00 PM,298.7,15.82,,,,
531,11/15/25 03:00:00 PM,298.3,15.90,,,,
532,11/15/25 03:30:00 PM,297.8,15.98,,,,
533,11/15/25 04:00:00 PM,296.9,15.86,,,,
534,11/15/25 04:30:00 PM,296.8,15.82,,,,
535,11/15/25 05:00:00 PM,296.1,15.73,,,,
536,11/15/25 05:30:00 PM,295.0,15.62,,,,
537,11/15/25 06:00:00 PM,293.9,15.53,,,,
538,11/15/25 06:30:00 PM,292.3,15.45,,,,
539,11/15/25 07:00:00 PM,291.3,15.34,,,,
540,11/15/25 07:30:00 PM,291.0,15.28,,,,
541,11/15/25 08:00:00 PM,290.3,15.20,,,,
542,11/15/25 08:30:00 PM,290.3,15.16,,,,
543,11/15/25 09:00:00 PM,290.2,15.10,,,,
544,11/15/25 09:30:00 PM,290.2,15.03,,,,
545,11/15/25 10:00:00 PM,290.3,15.00,,,,
546,11/15/25 10:30:00 PM,289.8,14.95,,,,
547,11/15/25 11:00:00 PM,290.0,14.91,,,,
548,11/15/25 11:30:00 PM,289.7,14.88,,,,
549,11/16/25 12:00:00 AM,290.3,14.83,,,,
550,11/16/25 12:30:00 AM,291.1,14.80,,,,
551,11/16/25 01:00:00 AM,291.2,14.78,,,,
552,11/16/25 01:30:00 AM,291.6,14.74,,,,
553,11/16/25 02:00:00 AM,291.8,14.72,,,,
554,11/16/25 02:30:00 AM,291.5,14.70,,,,
555,11/16/25 03:00:00 AM,291.2,14.67,,,,
556,11/16/25 03:30:00 AM,290.6,14.63,,,,
557,11/16/25 04:00:00 AM,289.5,14.60,,,,
558,11/16/25 04:30:00 AM,288.7,14.58,,,,
559,11/16/25 05:00:00 AM,288.1,14.56,,,,
560,11/16/25 05:30:00 AM,287.7,14.52,,,,
561,11/16/25 06:00:00 AM,287.4,14.49,,,,
562,11/16/25 06:30:00 AM,287.1,14.44,,,,
563,11/16/25 07:00:00 AM,287.0,14.40,,,,
564,11/16/25 07:30:00 AM,287.3,14.35,,,,
565,11/16/25 08:00:00 AM,287.9,14.31,,,,
566,11/16/25 08:30:00 AM,289.0,14.35,,,,
567,11/16/25 09:00:00 AM,289.1,14.47,,,,
568,11/16/25 09:30:00 AM,290.4,14.62,,,,
569,11/16/25 10:00:00 AM,292.8,14.76,,,,
570,11/16/25 10:30:00 AM,295.3,14.96,,,,
571,11/16/25 11:00:00 AM,301.9,15.28,,,,
572,11/16/25 11:30:00 AM,305.4,15.46,,,,
573,11/16/25 12:00:00 PM,308.8,15.62,,,,
574,11/16/25 12:30:00 PM,309.6,15.73,,,,
575,11/16/25 01:00:00 PM,312.0,16.17,,,,
576,11/16/25 01:30:00 PM,314.4,16.26,,,,
577,11/16/25 02:00:00 PM,312.6,16.25,,,,
578,11/16/25 02:30:00 PM,311.0,16.21,,,,
579,11/16/25 03:00:00 PM,310.5,16.13,,,,
580,11/16/25 03:30:00 PM,309.6,16.05,,,,
581,11/16/25 04:00:00 PM,308.5,15.95,,,,
582,11/16/25 04:30:00 PM,306.8,15.82,,,,
583,11/16/25 05:00:00 PM,305.9,15.71,,,,
584,11/16/25 05:30:00 PM,305.2,15.58,,,,
585,11/16/25 06:00:00 PM,304.7,15.45,,,,
586,11/16/25 06:30:00 PM,304.3,15.32,,,,
587,11/16/25 07:00:00 PM,303.5,15.22,,,,
588,11/16/25 07:30:00 PM,302.7,15.14,,,,
589,11/16/25 08:00:00 PM,302.1,15.04,,,,
590,11/16/25 08:30:00 PM,301.6,14.98,,,,
591,11/16/25 09:00:00 PM,300.9,14.88,,,,
592,11/16/25 09:30:00 PM,300.3,14.79,,,,
593,11/16/25 10:00:00 PM,299.5,14.71,,,,
594,11/16/25 10:30:00 PM,299.3,14.64,,,,
595,11/16/25 11:00:00 PM,298.8,14.58,,,,
596,11/16/25 11:30:00 PM,298.1,14.49,,,,
597,11/17/25 12:00:00 AM,297.6,14.41,,,,
598,11/17/25 12:30:00 AM,297.2,14.37,,,,
599,11/17/25 01:00:00 AM,296.7,14.32,,,,
600,11/17/25 01:30:00 AM,296.0,14.23,,,,
601,11/17/25 02:00:00 AM,293.3,14.19,,,,
602,11/17/25 02:30:00 AM,289.7,14.12,,,,
603,11/17/25 03:00:00 AM,287.8,14.04,,,,
604,11/17/25 03:30:00 AM,286.2,13.97,,,,
605,11/17/25 04:00:00 AM,285.3,13.91,,,,
606,11/17/25 04:30:00 AM,284.6,13.85,,,,
607,11/17/25 05:00:00 AM,284.1,13.80,,,,
608,11/17/25 05:30:00 AM,283.4,13.75,,,,
609,11/17/25 06:00:00 AM,283.1,13.71,,,,
610,11/17/25 06:30:00 AM,282.8,13.68,,,,
611,11/17/25 07:00:00 AM,282.6,13.64,,,,
612,11/17/25 07:30:00 AM,282.2,13.58,,,,
613,11/17/25 08:00:00 AM,282.1,13.56,,,,
614,11/17/25 08:30:00 AM,281.9,13.54,,,,
615,11/17/25 09:00:00 AM,281.4,13.57,,,,
616,11/17/25 09:30:00 AM,281.6,13.65,,,,
617,11/17/25 10:00:00 AM,282.5,13.80,,,,
618,11/17/25 10:30:00 AM,283.3,13.87,,,,
619,11/17/25 11:00:00 AM,286.5,14.16,,,,
620,11/17/25 11:30:00 AM,292.0,14.54,,,,
621,11/17/25 12:00:00 PM,294.7,14.80,,,,
622,11/17/25 12:30:00 PM,295.6,14.96,,,,
623,11/17/25 01:00:00 PM,297.0,15.04,,,,
624,11/17/25 01:30:00 PM,300.5,15.07,,,,
625,11/17/25 02:00:00 PM,304.7,15.26,,,,
626,11/17/25 02:30:00 PM,305.4,15.26,,,,
627,11/17/25 03:00:00 PM,302.9,15.28,,,,
628,11/17/25 03:30:00 PM,301.0,15.20,,,,
629,11/17/25 04:00:00 PM,300.8,15.11,,,,
630,11/17/25 04:30:00 PM,299.9,14.98,,,,
631,11/17/25 05:00:00 PM,299.1,14.83,,,,
632,11/17/25 05:30:00 PM,297.6,14.70,,,,
633,11/17/25 06:00:00 PM,296.5,14.62,,,,
634,11/17/25 06:30:00 PM,295.3,14.51,,,,
635,11/17/25 07:00:00 PM,292.5,14.41,,,,
636,11/17/25 07:30:00 PM,292.8,14.36,,,,
637,11/17/25 08:00:00 PM,293.4,14.31,,,,
638,11/17/25 08:30:00 PM,293.9,14.24,,,,
639,11/17/25 09:00:00 PM,292.5,14.13,,,,
640,11/17/25 09:30:00 PM,292.9,14.01,,,,
641,11/17/25 10:00:00 PM,293.7,13.91,,,,
642,11/17/25 10:30:00 PM,292.9,13.83,,,,
643,11/17/25 11:00:00 PM,290.2,13.71,,,,
644,11/17/25 11:30:00 PM,289.1,13.60,,,,
645,11/18/25 12:00:00 AM,286.3,13.42,,,,
646,11/18/25 12:30:00 AM,275.5,13.34,,,,
647,11/18/25 01:00:00 AM,270.4,13.25,,,,
648,11/18/25 01:30:00 AM,268.6,13.22,,,,
649,11/18/25 02:00:00 AM,267.0,13.17,,,,
650,11/18/25 02:30:00 AM,267.1,13.06,,,,
651,11/18/25 03:00:00 AM,265.8,12.90,,,,
652,11/18/25 03:30:00 AM,264.9,12.81,,,,
653,11/18/25 04:00:00 AM,262.9,12.63,,,,
654,11/18/25 04:30:00 AM,262.3,12.51,,,,
655,11/18/25 05:00:00 AM,262.0,12.49,,,,
656,11/18/25 05:30:00 AM,261.5,12.41,,,,
657,11/18/25 06:00:00 AM,260.6,12.31,,,,
658,11/18/25 06:30:00 AM,260.5,12.23,,,,
659,11/18/25 07:00:00 AM,258.8,12.11,,,,
660,11/18/25 07:30:00 AM,257.7,12.06,,,,
661,11/18/25 08:00:00 AM,257.6,12.05,,,,
662,11/18/25 08:30:00 AM,257.8,12.07,,,,
663,11/18/25 09:00:00 AM,259.4,12.29,,,,
664,11/18/25 09:30:00 AM,261.3,12.59,,,,
665,11/18/25 10:00:00 AM,264.1,12.93,,,,
666,11/18/25 10:30:00 AM,267.2,13.32,,,,
667,11/18/25 11:00:00 AM,270.4,13.79,,,,
668,11/18/25 11:30:00 AM,274.6,14.24,,,,
669,11/18/25 12:00:00 PM,278.6,14.79,,,,
670,11/18/25 12:30:00 PM,282.7,15.26,,,,
671,11/18/25 01:00:00 PM,285.2,15.50,,,,
672,11/18/25 01:30:00 PM,286.6,15.69,,,,
673,11/18/25 02:00:00 PM,289.7,15.91,,,,
674,11/18/25 02:30:00 PM,292.9,16.07,,,,
675,11/18/25 03:00:00 PM,293.5,16.07,,,,
676,11/18/25 03:30:00 PM,293.4,16.05,,,,
677,11/18/25 04:00:00 PM,291.7,15.98,,,,
678,11/18/25 04:30:00 PM,289.4,15.85,,,,
679,11/18/25 05:00:00 PM,286.6,15.66,,,,
680,11/18/25 05:30:00 PM,285.5,15.53,,,,
681,11/18/25 06:00:00 PM,284.8,15.42,,,,
682,11/18/25 06:30:00 PM,282.3,15.19,,,,
683,11/18/25 07:00:00 PM,279.9,15.00,,,,
684,11/18/25 07:30:00 PM,278.7,14.82,,,,
685,11/18/25 08:00:00 PM,276.7,14.64,,,,
686,11/18/25 08:30:00 PM,274.9,14.47,,,,
687,11/18/25 09:00:00 PM,273.5,14.31,,,,
688,11/18/25 09:30:00 PM,272.2,14.13,,,,
689,11/18/25 10:00:00 PM,271.8,14.04,,,,
690,11/18/25 10:30:00 PM,271.0,13.96,,,,
691,11/18/25 11:00:00 PM,270.3,13.89,,,,
692,11/18/25 11:30:00 PM,268.3,13.71,,,,
693,11/19/25 12:00:00 AM,267.0,13.58,,,,
694,11/19/25 12:30:00 AM,265.8,13.46,,,,
695,11/19/25 01:00:00 AM,265.6,13.36,,,,
696,11/19/25 01:30:00 AM,265.6,13.32,,,,
697,11/19/25 02:00:00 AM,264.8,13.25,,,,
698,11/19/25 02:30:00 AM,264.9,13.21,,,,
699,11/19/25 03:00:00 AM,265.5,13.18,,,,
700,11/19/25 03:30:00 AM,265.8,13.16,,,,
701,11/19/25 04:00:00 AM,266.4,13.14,,,,
702,11/19/25 04:30:00 AM,266.8,13.08,,,,
703,11/19/25 05:00:00 AM,267.5,13.05,,,,
704,11/19/25 05:30:00 AM,268.9,13.04,,,,
705,11/19/25 06:00:00 AM,270.2,13.00,,,,
706,11/19/25 06:30:00 AM,271.2,12.92,,,,
707,11/19/25 07:00:00 AM,270.9,12.86,,,,
708,11/19/25 07:30:00 AM,271.0,12.82,,,,
709,11/19/25 08:00:00 AM,271.3,12.81,,,,
710,11/19/25 08:30:00 AM,270.9,12.83,,,,
711,11/19/25 09:00:00 AM,268.0,12.93,,,,
712,11/19/25 09:30:00 AM,267.6,13.08,,,,
713,11/19/25 10:00:00 AM,266.7,13.26,,,,
714,11/19/25 10:30:00 AM,266.1,13.42,,,,
715,11/19/25 11:00:00 AM,267.2,13.60,,,,
716,11/19/25 11:30:00 AM,268.3,13.79,,,,
717,11/19/25 12:00:00 PM,269.2,13.99,,,,
718,11/19/25 12:30:00 PM,270.4,14.16,,,,
719,11/19/25 01:00:00 PM,271.7,14.35,,,,
720,11/19/25 01:30:00 PM,273.3,14.62,,,,
721,11/19/25 02:00:00 PM,274.4,14.76,,,,
722,11/19/25 02:30:00 PM,274.6,14.78,,,,
723,11/19/25 03:00:00 PM,275.8,14.91,,,,
724,11/19/25 03:30:00 PM,276.2,14.98,,,,
725,11/19/25 04:00:00 PM,277.2,15.12,,,,
726,11/19/25 04:30:00 PM,276.6,15.08,,,,
727,11/19/25 05:00:00 PM,275.5,14.96,,,,
728,11/19/25 05:30:00 PM,274.4,14.83,,,,
729,11/19/25 06:00:00 PM,273.3,14.70,,,,
730,11/19/25 06:30:00 PM,271.6,14.56,,,,
731,11/19/25 07:00:00 PM,269.9,14.44,,,,
732,11/19/25 07:30:00 PM,268.7,14.35,,,,
733,11/19/25 08:00:00 PM,268.2,14.27,,,,
734,11/19/25 08:30:00 PM,267.1,14.08,,,,
735,11/19/25 09:00:00 PM,267.6,14.08,,,,
736,11/19/25 09:30:00 PM,267.4,14.03,,,,
737,11/19/25 10:00:00 PM,268.4,13.96,,,,
738,11/19/25 10:30:00 PM,271.8,13.88,,,,
739,11/19/25 11:00:00 PM,274.4,13.83,,,,
740,11/19/25 11:30:00 PM,275.5,13.79,,,,
741,11/20/25 12:00:00 AM,275.6,13.73,,,,
742,11/20/25 12:30:00 AM,276.2,13.68,,,,
743,11/20/25 01:00:00 AM,275.8,13.65,,,,
744,11/20/25 01:30:00 AM,275.0,13.61,,,,
745,11/20/25 02:00:00 AM,273.9,13.58,,,,
746,11/20/25 02:30:00 AM,273.2,13.58,,,,
747,11/20/25 03:00:00 AM,272.4,13.50,,,,
748,11/20/25 03:30:00 AM,269.4,13.46,,,,
749,11/20/25 04:00:00 AM,267.6,13.40,,,,
750,11/20/25 04:30:00 AM,266.3,13.36,,,,
751,11/20/25 05:00:00 AM,265.7,13.33,,,,
752,11/20/25 05:30:00 AM,265.5,13.30,,,,
753,11/20/25 06:00:00 AM,265.4,13.25,,,,
754,11/20/25 06:30:00 AM,264.5,13.18,,,,
755,11/20/25 07:00:00 AM,264.6,13.14,,,,
756,11/20/25 07:30:00 AM,266.3,13.10,,,,
757,11/20/25 08:00:00 AM,267.3,13.09,,,,
758,11/20/25 08:30:00 AM,267.7,13.08,,,,
759,11/20/25 09:00:00 AM,266.3,13.06,,,,
760,11/20/25 09:30:00 AM,263.9,13.13,,,,
761,11/20/25 10:00:00 AM,263.0,13.20,,,,
762,11/20/25 10:30:00 AM,263.7,13.30,,,,
763,11/20/25 11:00:00 AM,263.9,13.38,,,,
764,11/20/25 11:30:00 AM,264.8,13.52,,,,
765,11/20/25 12:00:00 PM,266.7,13.87,,,,
766,11/20/25 12:30:00 PM,267.4,14.04,,,,
767,11/20/25 01:00:00 PM,267.3,14.15,,,,
768,11/20/25 01:30:00 PM,264.9,14.28,,,,
769,11/20/25 02:00:00 PM,264.5,14.44,,,,
770,11/20/25 02:30:00 PM,264.9,14.55,,,,
771,11/20/25 03:00:00 PM,265.3,14.70,,,,
772,11/20/25 03:30:00 PM,266.6,14.91,,,,
773,11/20/25 04:00:00 PM,266.9,14.98,,,,
774,11/20/25 04:30:00 PM,265.6,14.80,,,,
775,11/20/25 05:00:00 PM,264.2,14.54,,,,
776,11/20/25 05:30:00 PM,263.2,14.36,,,,
777,11/20/25 06:00:00 PM,262.3,14.25,,,,
778,11/20/25 06:30:00 PM,260.9,14.08,,,,
779,11/20/25 07:00:00 PM,260.0,13.96,,,,
780,11/20/25 07:30:00 PM,259.2,13.80,,,,
781,11/20/25 08:00:00 PM,259.2,13.76,,,,
782,11/20/25 08:30:00 PM,258.7,13.54,,,,
783,11/20/25 09:00:00 PM,258.9,13.49,,,,
784,11/20/25 09:30:00 PM,259.3,13.42,,,,
785,11/20/25 10:00:00 PM,259.4,13.33,,,,
786,11/20/25 10:30:00 PM,259.7,13.30,,,,
787,11/20/25 11:00:00 PM,259.9,13.28,,,,
788,11/20/25 11:30:00 PM,259.6,13.13,,,,
789,11/21/25 12:00:00 AM,259.6,13.04,,,,
790,11/21/25 12:30:00 AM,259.9,12.93,,,,
791,11/21/25 01:00:00 AM,259.4,12.89,,,,
792,11/21/25 01:30:00 AM,259.1,12.82,,,,
793,11/21/25 02:00:00 AM,257.8,12.71,,,,
794,11/21/25 02:30:00 AM,256.9,12.53,,,,
795,11/21/25 03:00:00 AM,256.7,12.45,,,,
796,11/21/25 03:30:00 AM,255.6,12.35,,,,
797,11/21/25 04:00:00 AM,254.4,12.27,,,,
798,11/21/25 04:30:00 AM,253.5,12.11,,,,
799,11/21/25 05:00:00 AM,252.4,11.99,,,,
800,11/21/25 05:30:00 AM,251.3,11.87,,,,
801,11/21/25 06:00:00 AM,251.9,11.76,,,,
802,11/21/25 06:30:00 AM,252.8,11.72,,,,
803,11/21/25 07:00:00 AM,252.2,11.60,,,,
804,11/21/25 07:30:00 AM,252.6,11.59,,,,
805,11/21/25 08:00:00 AM,252.4,11.55,,,,
806,11/21/25 08:30:00 AM,251.6,11.50,,,,
807,11/21/25 09:00:00 AM,250.5,11.55,,,,
808,11/21/25 09:30:00 AM,250.2,11.70,,,,
809,11/21/25 10:00:00 AM,250.7,12.00,,,,
810,11/21/25 10:30:00 AM,251.2,12.34,,,,
811,11/21/25 11:00:00 AM,252.7,12.69,,,,
812,11/21/25 11:30:00 AM,254.6,13.05,,,,
813,11/21/25 12:00:00 PM,256.9,13.48,,,,
814,11/21/25 12:30:00 PM,259.2,13.96,,,,
815,11/21/25 01:00:00 PM,262.4,14.52,,,,
816,11/21/25 01:30:00 PM,298.8,14.75,,,,
817,11/21/25 02:00:00 PM,327.5,15.07,,,,
818,11/21/25 02:30:00 PM,323.6,15.38,,,,
819,11/21/25 03:00:00 PM,326.2,15.54,,,,
820,11/21/25 03:30:00 PM,320.5,15.47,,,,
821,11/21/25 04:00:00 PM,275.5,15.37,,,,
822,11/21/25 04:30:00 PM,268.7,15.18,,,,
823,11/21/25 05:00:00 PM,266.3,14.96,,,,
824,11/21/25 05:30:00 PM,263.8,14.62,,,,
825,11/21/25 06:00:00 PM,261.8,14.36,,,,
826,11/21/25 06:30:00 PM,260.9,14.13,,,,
827,11/21/25 07:00:00 PM,259.3,13.91,,,,
828,11/21/25 07:30:00 PM,258.7,13.75,,,,
829,11/21/25 08:00:00 PM,258.0,13.61,,,,
830,11/21/25 08:30:00 PM,257.2,13.50,,,,
831,11/21/25 09:00:00 PM,256.8,13.45,,,,
832,11/21/25 09:30:00 PM,256.0,13.29,,,,
833,11/21/25 10:00:00 PM,255.7,13.12,,,,
834,11/21/25 10:30:00 PM,256.8,13.00,,,,
835,11/21/25 11:00:00 PM,256.9,12.92,,,,
836,11/21/25 11:30:00 PM,257.0,12.79,,,,
837,11/22/25 12:00:00 AM,256.9,12.70,,,,
838,11/22/25 12:30:00 AM,256.7,12.54,,,,
839,11/22/25 01:00:00 AM,255.1,12.43,,,,
840,11/22/25 01:30:00 AM,254.1,12.31,,,,
841,11/22/25 02:00:00 AM,253.5,12.22,,,,
842,11/22/25 02:30:00 AM,252.9,12.10,,,,
843,11/22/25 03:00:00 AM,252.3,11.98,,,,
844,11/22/25 03:30:00 AM,251.2,11.83,,,,
845,11/22/25 04:00:00 AM,251.0,11.74,,,,
846,11/22/25 04:30:00 AM,250.3,11.60,,,,
847,11/22/25 05:00:00 AM,249.9,11.51,,,,
848,11/22/25 05:30:00 AM,249.4,11.39,,,,
849,11/22/25 06:00:00 AM,249.2,11.26,,,,
850,11/22/25 06:30:00 AM,247.1,11.11,,,,
851,11/22/25 07:00:00 AM,247.3,11.03,,,,
852,11/22/25 07:30:00 AM,246.9,10.93,,,,
853,11/22/25 08:00:00 AM,246.3,10.95,,,,
854,11/22/25 08:30:00 AM,246.4,10.99,,,,
855,11/22/25 09:00:00 AM,246.1,11.08,,,,
856,11/22/25 09:30:00 AM,246.9,11.24,,,,
857,11/22/25 10:00:00 AM,248.2,11.39,,,,
858,11/22/25 10:30:00 AM,248.7,11.64,,,,
859,11/22/25 11:00:00 AM,249.0,11.78,,,,
860,11/22/25 11:30:00 AM,250.0,11.99,,,,
861,11/22/25 12:00:00 PM,251.0,12.15,,,,
862,11/22/25 12:30:00 PM,252.0,12.30,,,,
863,11/22/25 01:00:00 PM,252.6,12.45,,,,
864,11/22/25 01:30:00 PM,254.1,12.75,,,,
865,11/22/25 02:00:00 PM,254.4,12.90,,,,
866,11/22/25 02:30:00 PM,255.1,13.06,,,,
867,11/22/25 03:00:00 PM,255.3,13.21,,,,
868,11/22/25 03:30:00 PM,256.9,13.54,,,,
869,11/22/25 04:00:00 PM,257.8,13.69,,,,
870,11/22/25 04:30:00 PM,256.9,13.56,,,,
871,11/22/25 05:00:00 PM,255.4,13.49,,,,
872,11/22/25 05:30:00 PM,255.5,13.42,,,,
873,11/22/25 06:00:00 PM,255.6,13.41,,,,
874,11/22/25 06:30:00 PM,255.0,13.26,,,,
875,11/22/25 07:00:00 PM,254.6,13.06,,,,
876,11/22/25 07:30:00 PM,254.2,12.90,,,,
877,11/22/25 08:00:00 PM,253.1,12.74,,,,
878,11/22/25 08:30:00 PM,252.3,12.55,,,,
879,11/22/25 09:00:00 PM,252.2,12.45,,,,
880,11/22/25 09:30:00 PM,251.9,12.33,,,,
881,11/22/25 10:00:00 PM,251.5,12.21,,,,
882,11/22/25 10:30:00 PM,251.2,12.14,,,,
883,11/22/25 11:00:00 PM,251.0,12.03,,,,
884,11/22/25 11:30:00 PM,250.4,11.92,,,,
885,11/23/25 12:00:00 AM,249.9,11.74,,,,
886,11/23/25 12:30:00 AM,249.7,11.68,,,,
887,11/23/25 01:00:00 AM,248.9,11.54,,,,
888,11/23/25 01:30:00 AM,248.3,11.46,,,,
889,11/23/25 02:00:00 AM,246.9,11.28,,,,
890,11/23/25 02:30:00 AM,247.3,11.17,,,,
891,11/23/25 03:00:00 AM,245.8,11.05,,,,
892,11/23/25 03:30:00 AM,245.1,10.95,,,,
893,11/23/25 04:00:00 AM,244.4,10.84,,,,
894,11/23/25 04:30:00 AM,244.2,10.81,,,,
895,11/23/25 05:00:00 AM,244.0,10.77,,,,
896,11/23/25 05:30:00 AM,244.3,10.81,,,,
897,11/23/25 06:00:00 AM,244.6,10.85,,,,
898,11/23/25 06:30:00 AM,244.2,10.85,,,,
899,11/23/25 07:00:00 AM,245.4,10.81,,,,
900,11/23/25 07:30:00 AM,245.1,10.75,,,,
901,11/23/25 08:00:00 AM,245.0,10.76,,,,
902,11/23/25 08:30:00 AM,245.0,10.77,,,,
903,11/23/25 09:00:00 AM,245.0,10.83,,,,
904,11/23/25 09:30:00 AM,246.5,10.92,,,,
905,11/23/25 10:00:00 AM,248.2,11.01,,,,
906,11/23/25 10:30:00 AM,249.0,11.11,,,,
907,11/23/25 11:00:00 AM,250.0,11.26,,,,
908,11/23/25 11:30:00 AM,250.8,11.39,,,,
909,11/23/25 12:00:00 PM,247.8,11.56,,,,
910,11/23/25 12:30:00 PM,248.7,11.71,,,,
911,11/23/25 01:00:00 PM,250.1,11.92,,,,
912,11/23/25 01:30:00 PM,250.9,12.07,,,,
913,11/23/25 02:00:00 PM,251.1,12.18,,,,
914,11/23/25 02:30:00 PM,251.3,12.31,,,,
915,11/23/25 03:00:00 PM,251.8,12.43,,,,
916,11/23/25 03:30:00 PM,255.3,12.93,,,,
917,11/23/25 04:00:00 PM,255.8,12.96,,,,
918,11/23/25 04:30:00 PM,255.3,12.86,,,,
919,11/23/25 05:00:00 PM,253.6,12.70,,,,
920,11/23/25 05:30:00 PM,252.7,12.51,,,,
921,11/23/25 06:00:00 PM,251.5,12.38,,,,
922,11/23/25 06:30:00 PM,250.9,12.33,,,,
923,11/23/25 07:00:00 PM,250.4,12.15,,,,
924,11/23/25 07:30:00 PM,249.9,12.00,,,,
925,11/23/25 08:00:00 PM,249.5,11.87,,,,
926,11/23/25 08:30:00 PM,249.0,11.76,,,,
927,11/23/25 09:00:00 PM,248.6,11.72,,,,
928,11/23/25 09:30:00 PM,249.2,11.68,,,,
929,11/23/25 10:00:00 PM,249.4,11.66,,,,
930,11/23/25 10:30:00 PM,250.0,11.55,,,,
931,11/23/25 11:00:00 PM,250.3,11.55,,,,
932,11/23/25 11:30:00 PM,250.6,11.55,,,,
933,11/24/25 12:00:00 AM,249.3,11.50,,,,
934,11/24/25 12:30:00 AM,248.9,11.44,,,,
935,11/24/25 01:00:00 AM,248.8,11.42,,,,
936,11/24/25 01:30:00 AM,248.4,11.40,,,,
937,11/24/25 02:00:00 AM,247.5,11.40,,,,
938,11/24/25 02:30:00 AM,247.1,11.42,,,,
939,11/24/25 03:00:00 AM,247.1,11.38,,,,
940,11/24/25 03:30:00 AM,246.9,11.31,,,,
941,11/24/25 04:00:00 AM,246.8,11.27,,,,
942,11/24/25 04:30:00 AM,246.9,11.26,,,,
943,11/24/25 05:00:00 AM,247.2,11.26,,,,
944,11/24/25 05:30:00 AM,247.4,11.23,,,,
945,11/24/25 06:00:00 AM,246.9,11.17,,,,
946,11/24/25 06:30:00 AM,247.0,11.13,,,,
