"Plot Title: 22368008"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 22368008, SEN S/N: 22368008)","Temp, °F (LGR S/N: 22368008, SEN S/N: 22368008)","Coupler Detached (LGR S/N: 22368008)","Coupler Attached (LGR S/N: 22368008)","Host Connected (LGR S/N: 22368008)","End Of File (LGR S/N: 22368008)"
1869,12/08/25 08:00:00 AM,344.6,47.66,,,,
1870,12/08/25 08:30:00 AM,344.5,47.64,,,,
1871,12/08/25 09:00:00 AM,344.0,47.62,,,,
1872,12/08/25 09:30:00 AM,343.6,47.62,,,,
1873,12/08/25 10:00:00 AM,342.8,47.59,,,,
1874,12/08/25 10:30:00 AM,342.2,47.59,,,,
1875,12/08/25 11:00:00 AM,341.7,47.59,,,,
1876,12/08/25 11:30:00 AM,341.6,47.59,,,,
1877,12/08/25 12:00:00 PM,341.6,47.62,,,,
1878,12/08/25 12:30:00 PM,341.9,47.66,,,,
1879,12/08/25 01:00:00 PM,342.4,47.68,,,,
1880,12/08/25 01:30:00 PM,343.1,47.73,,,,
1881,12/08/25 02:00:00 PM,343.9,47.77,,,,
1882,12/08/25 02:30:00 PM,345.1,47.79,,,,
1883,12/08/25 03:00:00 PM,346.2,47.86,,,,
1884,12/08/25 03:30:00 PM,347.2,47.89,,,,
1885,12/08/25 04:00:00 PM,348.2,47.95,,,,
1886,12/08/25 04:30:00 PM,349.2,47.98,,,,
1887,12/08/25 05:00:00 PM,350.2,48.04,,,,
1888,12/08/25 05:30:00 PM,350.9,48.04,,,,
1889,12/08/25 06:00:00 PM,351.6,48.04,,,,
1890,12/08/25 06:30:00 PM,352.3,48.04,,,,
1891,12/08/25 07:00:00 PM,353.0,48.04,,,,
1892,12/08/25 07:30:00 PM,353.4,48.04,,,,
1893,12/08/25 08:00:00 PM,353.8,48.00,,,,
1894,12/08/25 08:30:00 PM,354.3,48.00,,,,
1895,12/08/25 09:00:00 PM,354.4,47.98,,,,
1896,12/08/25 09:30:00 PM,354.5,47.98,,,,
1897,12/08/25 10:00:00 PM,354.8,47.98,,,,
1898,12/08/25 10:30:00 PM,354.7,47.98,,,,
1899,12/08/25 11:00:00 PM,357.1,47.98,,,,
1900,12/08/25 11:30:00 PM,354.4,47.98,,,,
1901,12/09/25 12:00:00 AM,354.7,47.98,,,,
1902,12/09/25 12:30:00 AM,354.5,47.97,,,,
1903,12/09/25 01:00:00 AM,355.0,47.98,,,,
1904,12/09/25 01:30:00 AM,355.7,47.97,,,,
1905,12/09/25 02:00:00 AM,357.0,47.97,,,,
1906,12/09/25 02:30:00 AM,358.5,47.97,,,,
1907,12/09/25 03:00:00 AM,359.4,47.95,,,,
1908,12/09/25 03:30:00 AM,359.7,47.95,,,,
1909,12/09/25 04:00:00 AM,359.8,47.89,,,,
1910,12/09/25 04:30:00 AM,359.8,47.93,,,,
1911,12/09/25 05:00:00 AM,359.8,47.89,,,,
1912,12/09/25 05:30:00 AM,359.8,47.88,,,,
1913,12/09/25 06:00:00 AM,359.8,47.86,,,,
1914,12/09/25 06:30:00 AM,359.8,47.84,,,,
1915,12/09/25 07:00:00 AM,360.0,47.82,,,,
1916,12/09/25 07:30:00 AM,360.1,47.79,,,,
1917,12/09/25 08:00:00 AM,360.1,47.77,,,,
1918,12/09/25 08:30:00 AM,360.1,47.77,,,,
1919,12/09/25 09:00:00 AM,359.9,47.75,,,,
1920,12/09/25 09:30:00 AM,359.7,47.70,,,,
1921,12/09/25 10:00:00 AM,359.3,47.73,,,,
1922,12/09/25 10:30:00 AM,359.5,47.73,,,,
1923,12/09/25 11:00:00 AM,359.4,47.73,,,,
1924,12/09/25 11:30:00 AM,359.6,47.75,,,,
1925,12/09/25 12:00:00 PM,359.8,47.79,,,,
1926,12/09/25 12:30:00 PM,359.9,47.82,,,,
1927,12/09/25 01:00:00 PM,360.4,47.88,,,,
1928,12/09/25 01:30:00 PM,360.7,47.89,,,,
1929,12/09/25 02:00:00 PM,360.9,47.95,,,,
1930,12/09/25 02:30:00 PM,361.4,47.98,,,,
1931,12/09/25 03:00:00 PM,362.0,48.00,,,,
1932,12/09/25 03:30:00 PM,362.7,48.06,,,,
1933,12/09/25 04:00:00 PM,363.4,48.07,,,,
1934,12/09/25 04:30:00 PM,363.8,48.09,,,,
1935,12/09/25 05:00:00 PM,364.5,48.09,,,,
1936,12/09/25 05:30:00 PM,364.9,48.09,,,,
1937,12/09/25 06:00:00 PM,365.2,48.09,,,,
1938,12/09/25 06:30:00 PM,365.7,48.06,,,,
1939,12/09/25 07:00:00 PM,365.9,48.06,,,,
1940,12/09/25 07:30:00 PM,366.3,48.04,,,,
1941,12/09/25 08:00:00 PM,366.5,48.04,,,,
1942,12/09/25 08:30:00 PM,366.5,48.04,,,,
1943,12/09/25 09:00:00 PM,367.1,48.00,,,,
1944,12/09/25 09:30:00 PM,367.5,48.00,,,,
1945,12/09/25 10:00:00 PM,367.7,47.98,,,,
1946,12/09/25 10:30:00 PM,367.8,47.98,,,,
1947,12/09/25 11:00:00 PM,367.8,47.98,,,,
1948,12/09/25 11:30:00 PM,367.6,47.98,,,,
1949,12/10/25 12:00:00 AM,367.0,47.97,,,,
1950,12/10/25 12:30:00 AM,366.6,47.98,,,,
1951,12/10/25 01:00:00 AM,367.0,47.98,,,,
1952,12/10/25 01:30:00 AM,368.3,47.97,,,,
1953,12/10/25 02:00:00 AM,370.1,47.97,,,,
1954,12/10/25 02:30:00 AM,370.3,47.97,,,,
1955,12/10/25 03:00:00 AM,370.4,47.97,,,,
1956,12/10/25 03:30:00 AM,370.6,47.95,,,,
1957,12/10/25 04:00:00 AM,370.7,47.95,,,,
1958,12/10/25 04:30:00 AM,370.8,47.93,,,,
1959,12/10/25 05:00:00 AM,370.7,47.89,,,,
1960,12/10/25 05:30:00 AM,370.7,47.93,,,,
1961,12/10/25 06:00:00 AM,370.7,47.89,,,,
1962,12/10/25 06:30:00 AM,370.6,47.88,,,,
1963,12/10/25 07:00:00 AM,370.7,47.88,,,,
1964,12/10/25 07:30:00 AM,370.8,47.84,,,,
1965,12/10/25 08:00:00 AM,370.9,47.84,,,,
1966,12/10/25 08:30:00 AM,371.0,47.84,,,,
1967,12/10/25 09:00:00 AM,371.0,47.82,,,,
1968,12/10/25 09:30:00 AM,371.4,47.82,,,,
1969,12/10/25 10:00:00 AM,371.1,47.82,,,,
1970,12/10/25 10:30:00 AM,370.9,47.82,,,,
1971,12/10/25 11:00:00 AM,370.9,47.84,,,,
1972,12/10/25 11:30:00 AM,371.1,47.86,,,,
1973,12/10/25 12:00:00 PM,371.1,47.88,,,,
1974,12/10/25 12:30:00 PM,371.2,47.89,,,,
1975,12/10/25 01:00:00 PM,371.3,47.95,,,,
1976,12/10/25 01:30:00 PM,371.3,47.98,,,,
1977,12/10/25 02:00:00 PM,371.7,48.04,,,,
1978,12/10/25 02:30:00 PM,371.9,48.07,,,,
1979,12/10/25 03:00:00 PM,372.1,48.13,,,,
1980,12/10/25 03:30:00 PM,372.4,48.16,,,,
1981,12/10/25 04:00:00 PM,372.8,48.20,,,,
1982,12/10/25 04:30:00 PM,373.3,48.24,,,,
1983,12/10/25 05:00:00 PM,373.4,48.24,,,,
1984,12/10/25 05:30:00 PM,373.5,48.24,,,,
1985,12/10/25 06:00:00 PM,373.6,48.24,,,,
1986,12/10/25 06:30:00 PM,373.7,48.24,,,,
1987,12/10/25 07:00:00 PM,373.8,48.24,,,,
1988,12/10/25 07:30:00 PM,373.6,48.20,,,,
1989,12/10/25 08:00:00 PM,373.5,48.20,,,,
1990,12/10/25 08:30:00 PM,373.7,48.20,,,,
1991,12/10/25 09:00:00 PM,373.6,48.16,,,,
1992,12/10/25 09:30:00 PM,373.4,48.18,,,,
1993,12/10/25 10:00:00 PM,373.4,48.16,,,,
1994,12/10/25 10:30:00 PM,373.3,48.16,,,,
1995,12/10/25 11:00:00 PM,373.3,48.16,,,,
1996,12/10/25 11:30:00 PM,373.2,48.16,,,,
1997,12/11/25 12:00:00 AM,373.2,48.15,,,,
1998,12/11/25 12:30:00 AM,373.2,48.15,,,,
1999,12/11/25 01:00:00 AM,372.8,48.13,,,,
2000,12/11/25 01:30:00 AM,372.3,48.13,,,,
2001,12/11/25 02:00:00 AM,372.6,48.13,,,,
2002,12/11/25 02:30:00 AM,372.8,48.13,,,,
2003,12/11/25 03:00:00 AM,372.7,48.13,,,,
2004,12/11/25 03:30:00 AM,372.6,48.09,,,,
2005,12/11/25 04:00:00 AM,372.3,48.07,,,,
2006,12/11/25 04:30:00 AM,372.1,48.07,,,,
2007,12/11/25 05:00:00 AM,372.0,48.04,,,,
2008,12/11/25 05:30:00 AM,371.9,48.04,,,,
2009,12/11/25 06:00:00 AM,371.6,48.00,,,,
2010,12/11/25 06:30:00 AM,371.2,48.04,,,,
2011,12/11/25 07:00:00 AM,371.0,48.00,,,,
2012,12/11/25 07:30:00 AM,370.7,47.97,,,,
2013,12/11/25 08:00:00 AM,370.6,47.97,,,,
2014,12/11/25 08:30:00 AM,370.3,47.97,,,,
2015,12/11/25 09:00:00 AM,370.1,47.95,,,,
2016,12/11/25 09:30:00 AM,369.9,47.95,,,,
2017,12/11/25 10:00:00 AM,369.8,47.95,,,,
2018,12/11/25 10:30:00 AM,369.8,47.95,,,,
2019,12/11/25 11:00:00 AM,369.7,47.97,,,,
2020,12/11/25 11:30:00 AM,369.6,48.00,,,,
2021,12/11/25 12:00:00 PM,369.5,48.04,,,,
2022,12/11/25 12:30:00 PM,369.5,48.06,,,,
2023,12/11/25 01:00:00 PM,369.4,48.13,,,,
2024,12/11/25 01:30:00 PM,369.3,48.16,,,,
2025,12/11/25 02:00:00 PM,369.3,48.20,,,,
2026,12/11/25 02:30:00 PM,369.3,48.25,,,,
2027,12/11/25 03:00:00 PM,369.1,48.29,,,,
2028,12/11/25 03:30:00 PM,368.6,48.31,,,,
2029,12/11/25 04:00:00 PM,368.5,48.34,,,,
2030,12/11/25 04:30:00 PM,369.2,48.34,,,,
2031,12/11/25 05:00:00 PM,369.5,48.38,,,,
2032,12/11/25 05:30:00 PM,369.3,48.36,,,,
2033,12/11/25 06:00:00 PM,369.0,48.36,,,,
2034,12/11/25 06:30:00 PM,368.9,48.31,,,,
2035,12/11/25 07:00:00 PM,368.6,48.31,,,,
2036,12/11/25 07:30:00 PM,368.4,48.29,,,,
2037,12/11/25 08:00:00 PM,368.1,48.25,,,,
2038,12/11/25 08:30:00 PM,367.7,48.25,,,,
2039,12/11/25 09:00:00 PM,367.4,48.20,,,,
2040,12/11/25 09:30:00 PM,367.0,48.20,,,,
2041,12/11/25 10:00:00 PM,366.8,48.20,,,,
2042,12/11/25 10:30:00 PM,366.4,48.18,,,,
2043,12/11/25 11:00:00 PM,366.2,48.16,,,,
2044,12/11/25 11:30:00 PM,365.9,48.16,,,,
2045,12/12/25 12:00:00 AM,365.7,48.15,,,,
2046,12/12/25 12:30:00 AM,365.3,48.15,,,,
2047,12/12/25 01:00:00 AM,365.1,48.13,,,,
2048,12/12/25 01:30:00 AM,364.7,48.15,,,,
2049,12/12/25 02:00:00 AM,364.5,48.09,,,,
2050,12/12/25 02:30:00 AM,364.0,48.07,,,,
2051,12/12/25 03:00:00 AM,363.8,48.07,,,,
2052,12/12/25 03:30:00 AM,363.6,48.07,,,,
2053,12/12/25 04:00:00 AM,363.5,48.04,,,,
2054,12/12/25 04:30:00 AM,363.4,48.00,,,,
2055,12/12/25 05:00:00 AM,363.2,47.98,,,,
2056,12/12/25 05:30:00 AM,362.9,47.97,,,,
2057,12/12/25 06:00:00 AM,362.9,47.97,,,,
2058,12/12/25 06:30:00 AM,362.6,47.89,,,,
2059,12/12/25 07:00:00 AM,362.6,47.89,,,,
2060,12/12/25 07:30:00 AM,362.6,47.86,,,,
2061,12/12/25 08:00:00 AM,362.6,47.84,,,,
2062,12/12/25 08:30:00 AM,362.7,47.82,,,,
2063,12/12/25 09:00:00 AM,362.8,47.82,,,,
2064,12/12/25 09:30:00 AM,362.7,47.79,,,,
2065,12/12/25 10:00:00 AM,362.9,47.79,,,,
2066,12/12/25 10:30:00 AM,362.8,47.79,,,,
2067,12/12/25 11:00:00 AM,362.8,47.84,,,,
2068,12/12/25 11:30:00 AM,362.9,47.86,,,,
2069,12/12/25 12:00:00 PM,363.0,47.89,,,,
2070,12/12/25 12:30:00 PM,363.2,47.93,,,,
2071,12/12/25 01:00:00 PM,363.5,47.97,,,,
2072,12/12/25 01:30:00 PM,363.7,48.04,,,,
2073,12/12/25 02:00:00 PM,363.8,48.07,,,,
2074,12/12/25 02:30:00 PM,363.9,48.13,,,,
2075,12/12/25 03:00:00 PM,363.8,48.15,,,,
2076,12/12/25 03:30:00 PM,363.8,48.16,,,,
2077,12/12/25 04:00:00 PM,363.4,48.18,,,,
2078,12/12/25 04:30:00 PM,363.1,48.20,,,,
2079,12/12/25 05:00:00 PM,363.5,48.18,,,,
2080,12/12/25 05:30:00 PM,364.4,48.18,,,,
2081,12/12/25 06:00:00 PM,364.4,48.16,,,,
2082,12/12/25 06:30:00 PM,364.0,48.13,,,,
2083,12/12/25 07:00:00 PM,363.8,48.09,,,,
2084,12/12/25 07:30:00 PM,363.5,48.07,,,,
2085,12/12/25 08:00:00 PM,363.3,48.06,,,,
2086,12/12/25 08:30:00 PM,362.9,48.00,,,,
2087,12/12/25 09:00:00 PM,362.5,48.00,,,,
2088,12/12/25 09:30:00 PM,362.3,47.98,,,,
2089,12/12/25 10:00:00 PM,362.0,47.97,,,,
2090,12/12/25 10:30:00 PM,361.8,47.95,,,,
2091,12/12/25 11:00:00 PM,361.5,47.95,,,,
2092,12/12/25 11:30:00 PM,361.3,47.93,,,,
2093,12/13/25 12:00:00 AM,361.0,47.88,,,,
2094,12/13/25 12:30:00 AM,360.5,47.88,,,,
2095,12/13/25 01:00:00 AM,360.1,47.86,,,,
2096,12/13/25 01:30:00 AM,359.7,47.84,,,,
2097,12/13/25 02:00:00 AM,359.3,47.82,,,,
2098,12/13/25 02:30:00 AM,358.9,47.79,,,,
2099,12/13/25 03:00:00 AM,358.7,47.77,,,,
2100,12/13/25 03:30:00 AM,358.2,47.75,,,,
2101,12/13/25 04:00:00 AM,358.1,47.73,,,,
2102,12/13/25 04:30:00 AM,357.7,47.70,,,,
2103,12/13/25 05:00:00 AM,357.5,47.68,,,,
2104,12/13/25 05:30:00 AM,357.6,47.66,,,,
2105,12/13/25 06:00:00 AM,357.4,47.64,,,,
2106,12/13/25 06:30:00 AM,357.3,47.62,,,,
2107,12/13/25 07:00:00 AM,357.3,47.57,,,,
2108,12/13/25 07:30:00 AM,357.2,47.55,,,,
2109,12/13/25 08:00:00 AM,357.1,47.53,,,,
2110,12/13/25 08:30:00 AM,357.1,47.52,,,,
2111,12/13/25 09:00:00 AM,357.0,47.48,,,,
2112,12/13/25 09:30:00 AM,356.7,47.46,,,,
2113,12/13/25 10:00:00 AM,356.5,47.46,,,,
2114,12/13/25 10:30:00 AM,356.4,47.46,,,,
2115,12/13/25 11:00:00 AM,356.3,47.48,,,,
2116,12/13/25 11:30:00 AM,356.3,47.52,,,,
2117,12/13/25 12:00:00 PM,356.6,47.53,,,,
2118,12/13/25 12:30:00 PM,356.8,47.55,,,,
2119,12/13/25 01:00:00 PM,357.1,47.62,,,,
2120,12/13/25 01:30:00 PM,357.2,47.66,,,,
2121,12/13/25 02:00:00 PM,357.5,47.73,,,,
2122,12/13/25 02:30:00 PM,357.8,47.79,,,,
2123,12/13/25 03:00:00 PM,357.8,47.82,,,,
2124,12/13/25 03:30:00 PM,358.1,47.86,,,,
2125,12/13/25 04:00:00 PM,357.7,47.88,,,,
2126,12/13/25 04:30:00 PM,357.0,47.88,,,,
2127,12/13/25 05:00:00 PM,356.7,47.88,,,,
2128,12/13/25 05:30:00 PM,356.7,47.88,,,,
2129,12/13/25 06:00:00 PM,357.7,47.86,,,,
2130,12/13/25 06:30:00 PM,358.5,47.84,,,,
2131,12/13/25 07:00:00 PM,358.4,47.79,,,,
2132,12/13/25 07:30:00 PM,358.0,47.77,,,,
2133,12/13/25 08:00:00 PM,357.9,47.73,,,,
2134,12/13/25 08:30:00 PM,357.6,47.70,,,,
2135,12/13/25 09:00:00 PM,357.3,47.66,,,,
2136,12/13/25 09:30:00 PM,357.2,47.66,,,,
2137,12/13/25 10:00:00 PM,356.9,47.62,,,,
2138,12/13/25 10:30:00 PM,356.6,47.62,,,,
2139,12/13/25 11:00:00 PM,356.5,47.59,,,,
2140,12/13/25 11:30:00 PM,356.5,47.57,,,,
2141,12/14/25 12:00:00 AM,356.2,47.55,,,,
2142,12/14/25 12:30:00 AM,355.9,47.53,,,,
2143,12/14/25 01:00:00 AM,355.7,47.52,,,,
2144,12/14/25 01:30:00 AM,355.6,47.48,,,,
2145,12/14/25 02:00:00 AM,355.4,47.48,,,,
2146,12/14/25 02:30:00 AM,355.0,47.46,,,,
2147,12/14/25 03:00:00 AM,354.9,47.44,,,,
2148,12/14/25 03:30:00 AM,354.5,47.43,,,,
2149,12/14/25 04:00:00 AM,354.4,47.37,,,,
2150,12/14/25 04:30:00 AM,354.1,47.37,,,,
2151,12/14/25 05:00:00 AM,353.9,47.35,,,,
2152,12/14/25 05:30:00 AM,353.7,47.34,,,,
2153,12/14/25 06:00:00 AM,353.5,47.28,,,,
2154,12/14/25 06:30:00 AM,353.6,47.26,,,,
2155,12/14/25 07:00:00 AM,353.6,47.26,,,,
2156,12/14/25 07:30:00 AM,353.5,47.23,,,,
2157,12/14/25 08:00:00 AM,353.5,47.21,,,,
2158,12/14/25 08:30:00 AM,353.2,47.17,,,,
2159,12/14/25 09:00:00 AM,353.2,47.14,,,,
2160,12/14/25 09:30:00 AM,352.9,47.14,,,,
2161,12/14/25 10:00:00 AM,352.9,47.07,,,,
2162,12/14/25 10:30:00 AM,352.9,47.10,,,,
2163,12/14/25 11:00:00 AM,352.8,47.12,,,,
2164,12/14/25 11:30:00 AM,353.0,47.14,,,,
2165,12/14/25 12:00:00 PM,353.2,47.16,,,,
2166,12/14/25 12:30:00 PM,353.4,47.21,,,,
2167,12/14/25 01:00:00 PM,353.7,47.26,,,,
2168,12/14/25 01:30:00 PM,354.1,47.32,,,,
2169,12/14/25 02:00:00 PM,354.3,47.37,,,,
2170,12/14/25 02:30:00 PM,354.3,47.44,,,,
2171,12/14/25 03:00:00 PM,354.4,47.46,,,,
2172,12/14/25 03:30:00 PM,354.3,47.48,,,,
2173,12/14/25 04:00:00 PM,353.9,47.53,,,,
2174,12/14/25 04:30:00 PM,352.7,47.55,,,,
2175,12/14/25 05:00:00 PM,352.6,47.55,,,,
2176,12/14/25 05:30:00 PM,352.4,47.55,,,,
2177,12/14/25 06:00:00 PM,352.2,47.53,,,,
2178,12/14/25 06:30:00 PM,353.3,47.53,,,,
2179,12/14/25 07:00:00 PM,354.4,47.48,,,,
2180,12/14/25 07:30:00 PM,354.3,47.44,,,,
2181,12/14/25 08:00:00 PM,354.1,47.43,,,,
2182,12/14/25 08:30:00 PM,353.9,47.41,,,,
2183,12/14/25 09:00:00 PM,353.7,47.37,,,,
2184,12/14/25 09:30:00 PM,353.6,47.35,,,,
2185,12/14/25 10:00:00 PM,353.3,47.34,,,,
2186,12/14/25 10:30:00 PM,353.0,47.32,,,,
2187,12/14/25 11:00:00 PM,352.9,47.32,,,,
2188,12/14/25 11:30:00 PM,352.7,47.28,,,,
2189,12/15/25 12:00:00 AM,352.6,47.26,,,,
2190,12/15/25 12:30:00 AM,352.4,47.25,,,,
2191,12/15/25 01:00:00 AM,352.2,47.23,,,,
2192,12/15/25 01:30:00 AM,351.7,47.23,,,,
2193,12/15/25 02:00:00 AM,351.5,47.21,,,,
2194,12/15/25 02:30:00 AM,351.0,47.17,,,,
2195,12/15/25 03:00:00 AM,350.7,47.16,,,,
2196,12/15/25 03:30:00 AM,350.4,47.16,,,,
2197,12/15/25 04:00:00 AM,350.2,47.14,,,,
2198,12/15/25 04:30:00 AM,350.1,47.14,,,,
2199,12/15/25 05:00:00 AM,350.1,47.12,,,,
2200,12/15/25 05:30:00 AM,350.3,47.10,,,,
2201,12/15/25 06:00:00 AM,350.1,47.07,,,,
2202,12/15/25 06:30:00 AM,349.9,47.05,,,,
2203,12/15/25 07:00:00 AM,349.8,47.03,,,,
2204,12/15/25 07:30:00 AM,349.6,47.01,,,,
2205,12/15/25 08:00:00 AM,349.5,47.01,,,,
2206,12/15/25 08:30:00 AM,349.5,46.96,,,,
2207,12/15/25 09:00:00 AM,349.5,46.98,,,,
2208,12/15/25 09:30:00 AM,349.3,46.96,,,,
2209,12/15/25 10:00:00 AM,349.6,46.96,,,,
2210,12/15/25 10:30:00 AM,349.7,46.96,,,,
2211,12/15/25 11:00:00 AM,349.7,46.98,,,,
2212,12/15/25 11:30:00 AM,349.9,46.98,,,,
2213,12/15/25 12:00:00 PM,350.1,47.03,,,,
2214,12/15/25 12:30:00 PM,350.2,47.05,,,,
2215,12/15/25 01:00:00 PM,350.4,47.10,,,,
2216,12/15/25 01:30:00 PM,350.4,47.14,,,,
2217,12/15/25 02:00:00 PM,350.7,47.16,,,,
2218,12/15/25 02:30:00 PM,351.0,47.17,,,,
2219,12/15/25 03:00:00 PM,351.3,47.25,,,,
2220,12/15/25 03:30:00 PM,351.6,47.28,,,,
2221,12/15/25 04:00:00 PM,351.6,47.32,,,,
2222,12/15/25 04:30:00 PM,351.6,47.34,,,,
2223,12/15/25 05:00:00 PM,351.0,47.34,,,,
2224,12/15/25 05:30:00 PM,350.5,47.34,,,,
2225,12/15/25 06:00:00 PM,350.3,47.34,,,,
2226,12/15/25 06:30:00 PM,350.8,47.32,,,,
2227,12/15/25 07:00:00 PM,352.0,47.28,,,,
2228,12/15/25 07:30:00 PM,353.2,47.26,,,,
2229,12/15/25 08:00:00 PM,353.1,47.26,,,,
2230,12/15/25 08:30:00 PM,352.9,47.23,,,,
2231,12/15/25 09:00:00 PM,352.8,47.21,,,,
2232,12/15/25 09:30:00 PM,352.8,47.21,,,,
2233,12/15/25 10:00:00 PM,352.4,47.21,,,,
2234,12/15/25 10:30:00 PM,352.4,47.17,,,,
2235,12/15/25 11:00:00 PM,352.3,47.17,,,,
2236,12/15/25 11:30:00 PM,352.2,47.17,,,,
2237,12/16/25 12:00:00 AM,352.3,47.17,,,,
2238,12/16/25 12:30:00 AM,352.1,47.17,,,,
2239,12/16/25 01:00:00 AM,351.9,47.16,,,,
2240,12/16/25 01:30:00 AM,351.8,47.14,,,,
2241,12/16/25 02:00:00 AM,351.4,47.14,,,,
2242,12/16/25 02:30:00 AM,351.1,47.12,,,,
2243,12/16/25 03:00:00 AM,350.8,47.10,,,,
2244,12/16/25 03:30:00 AM,350.4,47.07,,,,
2245,12/16/25 04:00:00 AM,350.1,47.07,,,,
2246,12/16/25 04:30:00 AM,349.7,47.05,,,,
2247,12/16/25 05:00:00 AM,349.5,47.03,,,,
2248,12/16/25 05:30:00 AM,349.2,47.03,,,,
2249,12/16/25 06:00:00 AM,349.2,47.01,,,,
2250,12/16/25 06:30:00 AM,349.1,47.01,,,,
2251,12/16/25 07:00:00 AM,349.0,46.98,,,,
2252,12/16/25 07:30:00 AM,348.8,46.96,,,,
2253,12/16/25 08:00:00 AM,348.8,46.96,,,,
2254,12/16/25 08:30:00 AM,348.6,46.94,,,,
2255,12/16/25 09:00:00 AM,348.5,46.96,,,,
2256,12/16/25 09:30:00 AM,348.6,46.92,,,,
2257,12/16/25 10:00:00 AM,348.6,46.92,,,,
2258,12/16/25 10:30:00 AM,348.6,46.94,,,,
2259,12/16/25 11:00:00 AM,348.8,46.98,,,,
2260,12/16/25 11:30:00 AM,348.7,47.03,,,,
2261,12/16/25 12:00:00 PM,349.1,47.07,,,,
2262,12/16/25 12:30:00 PM,349.6,47.14,,,,
2263,12/16/25 01:00:00 PM,350.3,47.25,,,,
2264,12/16/25 01:30:00 PM,351.0,47.41,,,,
2265,12/16/25 01:49:48 PM,,,,Logged,,
2266,12/16/25 01:49:58 PM,,,,,Logged,Logged
